Exp,Site,Hole,Core,Type,Sect,Top(cm),Depth CSF-A (m),NGR total counts (cps)
342,U1407,B,22,X,5,20,215.3,3.4
342,U1407,B,22,X,5,30,215.4,3.82
342,U1407,B,22,X,5,40,215.5,3.36
342,U1407,B,22,X,5,50,215.6,3.15
342,U1407,B,22,X,5,60,215.7,3.15
342,U1407,B,22,X,5,70,215.8,2.99
342,U1407,B,22,X,5,80,215.9,3.05
342,U1407,B,22,X,5,90,216,2.96
342,U1407,B,22,X,5,100,216.1,3.77
342,U1407,B,22,X,6,0,216.11,3.11
342,U1407,B,22,X,6,10,216.21,3.26
342,U1407,B,22,X,6,20,216.31,3.56
342,U1407,B,22,X,6,30,216.41,3.85
342,U1407,B,22,X,6,40,216.51,3.62
342,U1407,B,22,X,6,50,216.61,3.26
342,U1407,B,22,X,6,60,216.71,3.11
342,U1407,B,22,X,6,70,216.81,3.23
342,U1407,B,22,X,6,80,216.91,3.17
342,U1407,B,22,X,6,90,217.01,2.92
342,U1407,B,22,X,6,100,217.11,2.49
342,U1407,B,22,X,6,110,217.21,3.52
342,U1407,B,22,X,6,120,217.31,2.98
342,U1407,B,22,X,6,130,217.41,2.98
342,U1407,B,22,X,6,140,217.51,3.47
342,U1407,B,22,X,6,150,217.61,3.35
342,U1407,B,22,X,7,0,217.61,2.66
342,U1407,B,22,X,7,10,217.71,3.53
342,U1407,B,22,X,7,20,217.81,3.31
342,U1407,B,22,X,7,30,217.91,3.68
342,U1407,B,22,X,7,40,218.01,3.3
342,U1407,B,22,X,7,50,218.11,3.44
342,U1407,B,22,X,7,60,218.21,3.57
342,U1407,B,22,X,7,70,218.31,3.1
342,U1407,B,22,X,7,80,218.41,3.02
342,U1407,B,22,X,7,90,218.51,2.76
342,U1407,B,23,X,1,0,218.7,4.57
342,U1407,B,23,X,1,10,218.8,4.21
342,U1407,B,23,X,1,20,218.9,4.34
342,U1407,B,23,X,1,30,219,4.08
342,U1407,B,23,X,1,40,219.1,4.25
342,U1407,B,23,X,1,50,219.2,3.57
342,U1407,B,23,X,1,60,219.3,3.57
342,U1407,B,23,X,1,70,219.4,3.54
342,U1407,B,23,X,1,80,219.5,3.89
342,U1407,B,23,X,1,90,219.6,4.59
342,U1407,B,23,X,1,100,219.7,3.88
342,U1407,B,23,X,1,110,219.8,3.12
342,U1407,B,23,X,1,120,219.9,4.1
342,U1407,B,23,X,1,130,220,4.72
342,U1407,B,23,X,1,140,220.1,4.94
342,U1407,B,23,X,2,0,220.2,4.69
342,U1407,B,23,X,2,10,220.3,4.33
342,U1407,B,23,X,2,20,220.4,4.03
342,U1407,B,23,X,2,30,220.5,4.85
342,U1407,B,23,X,2,40,220.6,4.84
342,U1407,B,23,X,2,50,220.7,4.01
342,U1407,B,23,X,2,60,220.8,4.53
342,U1407,B,23,X,2,70,220.9,4.37
342,U1407,B,23,X,2,80,221,4.56
342,U1407,B,23,X,2,90,221.1,4.57
342,U1407,B,23,X,2,100,221.2,5.04
342,U1407,B,23,X,2,110,221.3,4.91
342,U1407,B,23,X,2,120,221.4,4.89
342,U1407,B,23,X,2,130,221.5,5.02
342,U1407,B,23,X,2,140,221.6,4.53
342,U1407,B,23,X,2,150,221.7,3.58
342,U1407,B,23,X,3,0,221.7,4.54
342,U1407,B,23,X,3,10,221.8,4
342,U1407,B,23,X,3,20,221.9,3.76
342,U1407,B,23,X,3,30,222,3.91
342,U1407,B,23,X,3,40,222.1,4.47
342,U1407,B,23,X,3,50,222.2,4.3
342,U1407,B,23,X,3,60,222.3,3.96
342,U1407,B,23,X,3,70,222.4,4.26
342,U1407,B,23,X,3,80,222.5,4.66
342,U1407,B,23,X,3,90,222.6,4.95
342,U1407,B,23,X,3,100,222.7,4.99
342,U1407,B,23,X,3,110,222.8,3.86
342,U1407,B,23,X,3,120,222.9,3.81
342,U1407,B,23,X,3,130,223,3.76
342,U1407,B,23,X,3,140,223.1,3.77
342,U1407,B,23,X,3,150,223.2,3.58
342,U1407,B,23,X,4,0,223.2,3.75
342,U1407,B,23,X,4,10,223.3,3.94
342,U1407,B,23,X,4,20,223.4,4.51
342,U1407,B,23,X,4,30,223.5,4.72
342,U1407,B,23,X,4,40,223.6,3.91
342,U1407,B,23,X,4,50,223.7,4.37
342,U1407,B,23,X,4,60,223.8,4.1
342,U1407,B,23,X,4,70,223.9,4.1
342,U1407,B,23,X,4,80,224,3.76
342,U1407,B,23,X,4,90,224.1,3.77
342,U1407,B,23,X,4,100,224.2,4.05
342,U1407,B,23,X,4,110,224.3,4.26
342,U1407,B,23,X,4,120,224.4,4.45
342,U1407,B,23,X,4,130,224.5,4.24
342,U1407,B,23,X,4,140,224.6,3.87
342,U1407,B,23,X,4,150,224.7,3.2
342,U1407,B,23,X,5,0,224.7,3.31
342,U1407,B,23,X,5,10,224.8,3.34
342,U1407,B,23,X,5,20,224.9,3.45
342,U1407,B,23,X,5,30,225,3.33
342,U1407,B,23,X,5,40,225.1,3.8
342,U1407,B,23,X,5,50,225.2,3.72
342,U1407,B,23,X,5,60,225.3,3.87
342,U1407,B,23,X,5,70,225.4,4.07
342,U1407,B,23,X,5,80,225.5,4.09
342,U1407,B,23,X,5,90,225.6,3.81
342,U1407,B,23,X,5,100,225.7,4.18
342,U1407,B,23,X,5,110,225.8,4.89
342,U1407,B,23,X,5,120,225.9,4.18
342,U1407,B,23,X,5,130,226,4.59
342,U1407,B,23,X,5,140,226.1,4.54
342,U1407,B,23,X,5,150,226.2,4.31
342,U1407,B,23,X,6,0,226.2,5.55
342,U1407,B,23,X,6,10,226.3,4.89
342,U1407,B,23,X,6,20,226.4,4.52
342,U1407,B,23,X,6,30,226.5,4.89
342,U1407,B,23,X,6,40,226.6,4.05
342,U1407,B,23,X,6,50,226.7,4.63
342,U1407,B,23,X,6,60,226.8,4.19
342,U1407,B,23,X,6,70,226.9,4.2
342,U1407,B,23,X,6,80,227,3.72
342,U1407,B,23,X,6,90,227.1,4.03
342,U1407,B,23,X,6,100,227.2,3.61
342,U1407,B,23,X,6,110,227.3,3.93
342,U1407,B,23,X,6,120,227.4,3.93
342,U1407,B,23,X,6,130,227.5,3.84
342,U1407,B,23,X,7,0,227.51,4.7
342,U1407,B,23,X,7,10,227.61,4.27
342,U1407,B,23,X,7,20,227.71,4.39
342,U1407,B,23,X,7,30,227.81,4.55
342,U1407,B,23,X,7,40,227.91,3.5
342,U1407,B,23,X,7,50,228.01,3.18
342,U1407,B,23,X,7,60,228.11,2.69
342,U1407,B,24,X,1,0,228.3,4.33
342,U1407,B,24,X,1,10,228.4,3.64
342,U1407,B,24,X,1,20,228.5,3.85
342,U1407,B,24,X,1,30,228.6,4.16
342,U1407,B,24,X,1,40,228.7,4.59
342,U1407,B,24,X,1,50,228.8,4.61
342,U1407,B,24,X,1,60,228.9,5.26
342,U1407,B,24,X,1,70,229,4.78
342,U1407,B,24,X,1,80,229.1,4.67
342,U1407,B,24,X,1,90,229.2,4.18
342,U1407,B,24,X,1,100,229.3,3.88
342,U1407,B,24,X,1,110,229.4,4.3
342,U1407,B,24,X,1,120,229.5,4.27
342,U1407,B,24,X,1,130,229.6,3.7
342,U1407,B,24,X,1,140,229.7,2.08
342,U1407,B,24,X,1,150,229.8,1.63
342,U1407,B,24,X,2,0,229.8,4.31
342,U1407,B,24,X,2,10,229.9,4.09
342,U1407,B,24,X,2,20,230,4.07
342,U1407,B,24,X,2,30,230.1,4.55
342,U1407,B,24,X,2,40,230.2,4.53
342,U1407,B,24,X,2,50,230.3,4.72
342,U1407,B,24,X,2,60,230.4,4.97
342,U1407,B,24,X,2,70,230.5,5.12
342,U1407,B,24,X,2,80,230.6,4.95
342,U1407,B,24,X,2,90,230.7,4.77
342,U1407,B,24,X,2,100,230.8,4.25
342,U1407,B,24,X,2,110,230.9,5.42
342,U1407,B,24,X,2,120,231,4.97
342,U1407,B,24,X,2,130,231.1,4.75
342,U1407,B,24,X,2,140,231.2,4.81
342,U1407,B,24,X,2,150,231.3,4.08
342,U1407,B,24,X,3,0,231.3,4.96
342,U1407,B,24,X,3,10,231.4,4.42
342,U1407,B,24,X,3,20,231.5,4.96
342,U1407,B,24,X,3,30,231.6,5.07
342,U1407,B,24,X,3,40,231.7,6.1
342,U1407,B,24,X,3,50,231.8,6.94
342,U1407,B,24,X,3,60,231.9,11.24
342,U1407,B,24,X,3,70,232,17.02
342,U1407,B,24,X,3,80,232.1,19.04
342,U1407,B,24,X,4,0,232.11,43.44
342,U1407,B,24,X,4,10,232.21,53.79
342,U1407,B,24,X,4,20,232.31,55.31
342,U1407,B,24,X,4,30,232.41,39.99
342,U1407,B,24,X,4,40,232.51,16.93
342,U1407,B,24,X,4,50,232.61,14.56
342,U1407,B,24,X,4,60,232.71,16.75
342,U1407,B,24,X,4,70,232.81,14.3
342,U1407,B,24,X,4,80,232.91,8.54
342,U1407,B,24,X,4,90,233.01,8.64
342,U1407,B,24,X,4,100,233.11,8.49
342,U1407,B,24,X,4,110,233.21,10
342,U1407,B,24,X,4,120,233.31,11.46
342,U1407,B,24,X,4,130,233.41,12.64
342,U1407,B,24,X,4,140,233.51,11.59
342,U1407,B,24,X,4,150,233.61,9.59
342,U1407,B,24,X,5,0,233.61,11.88
342,U1407,B,24,X,5,10,233.71,15.06
342,U1407,B,24,X,5,20,233.81,17.68
342,U1407,B,24,X,5,30,233.91,15.57
342,U1407,B,24,X,5,40,234.01,15.03
342,U1407,B,24,X,5,50,234.11,18.08
342,U1407,B,24,X,5,60,234.21,17.29
342,U1407,B,24,X,5,70,234.31,12.65
342,U1407,B,24,X,5,80,234.41,7.79
342,U1407,B,24,X,5,90,234.51,6.69
342,U1407,B,24,X,5,100,234.61,6.75
342,U1407,B,24,X,5,110,234.71,7.83
342,U1407,B,24,X,5,120,234.81,9.87
342,U1407,B,24,X,5,130,234.91,10.72
342,U1407,B,24,X,5,140,235.01,11.34
342,U1407,B,24,X,5,150,235.11,10.79
342,U1407,B,24,X,6,0,235.11,15.21
342,U1407,B,24,X,6,10,235.21,15.96
342,U1407,B,24,X,6,20,235.31,14.76
342,U1407,B,24,X,6,30,235.41,14
342,U1407,B,24,X,6,40,235.51,16.96
342,U1407,B,24,X,6,50,235.61,14.87
342,U1407,B,24,X,6,60,235.71,10.65
342,U1407,B,24,X,6,70,235.81,10.26
342,U1407,B,24,X,6,80,235.91,9.73
342,U1407,B,24,X,6,90,236.01,8.29
342,U1407,B,24,X,6,100,236.11,7.77
342,U1407,B,24,X,6,110,236.21,8.03
342,U1407,B,24,X,7,0,236.22,9.75
342,U1407,B,24,X,7,10,236.32,9.6
342,U1407,B,24,X,7,20,236.42,10.55
342,U1407,B,24,X,7,30,236.52,10.82
342,U1407,B,24,X,7,40,236.62,9.45
342,U1407,B,24,X,7,50,236.72,8.84
342,U1407,B,25,X,1,0,237.9,7.81
342,U1407,B,25,X,1,10,238,9.27
342,U1407,B,25,X,1,20,238.1,11.15
342,U1407,B,25,X,1,30,238.2,11.32
342,U1407,B,25,X,1,40,238.3,11.35
342,U1407,B,25,X,1,50,238.4,10.97
342,U1407,B,25,X,1,60,238.5,10.68
342,U1407,B,25,X,1,70,238.6,10.91
342,U1407,B,25,X,1,80,238.7,10.55
342,U1407,B,25,X,1,90,238.8,9.58
342,U1407,B,25,X,1,100,238.9,9.41
342,U1407,B,25,X,1,110,239,10.63
342,U1407,B,25,X,1,120,239.1,14.1
342,U1407,B,25,X,1,130,239.2,19.18
342,U1407,B,25,X,1,140,239.3,18.6
342,U1407,B,25,X,1,150,239.4,13.43
342,U1407,B,25,X,2,0,239.4,13.49
342,U1407,B,25,X,2,10,239.5,13.61
342,U1407,B,25,X,2,20,239.6,15.91
342,U1407,B,25,X,2,30,239.7,16.15
342,U1407,B,25,X,2,40,239.8,13.8
342,U1407,B,25,X,2,50,239.9,11.77
342,U1407,B,25,X,2,60,240,11.15
342,U1407,B,25,X,2,70,240.1,12.86
342,U1407,B,25,X,2,80,240.2,12.56
342,U1407,B,25,X,2,90,240.3,12.01
342,U1407,B,25,X,2,100,240.4,9.62
342,U1407,B,25,X,2,110,240.5,8.87
342,U1407,B,25,X,2,120,240.6,7.85
342,U1407,B,25,X,2,130,240.7,7.93
342,U1407,B,25,X,2,140,240.8,7.57
342,U1407,B,25,X,3,0,240.9,8.53
342,U1407,B,25,X,3,10,241,9.11
342,U1407,B,25,X,3,20,241.1,9.3
342,U1407,B,25,X,3,30,241.2,9.3
342,U1407,B,25,X,3,40,241.3,9.43
342,U1407,B,25,X,3,50,241.4,9.75
342,U1407,B,25,X,3,60,241.5,9.8
342,U1407,B,25,X,3,70,241.6,10.27
342,U1407,B,25,X,3,80,241.7,9.8
342,U1407,B,25,X,3,90,241.8,9.1
342,U1407,B,25,X,3,100,241.9,10.56
342,U1407,B,25,X,3,110,242,10.33
342,U1407,B,25,X,3,120,242.1,9.51
342,U1407,B,25,X,3,130,242.2,9.57
342,U1407,B,25,X,3,140,242.3,10.39
342,U1407,B,25,X,3,150,242.4,10.22
342,U1407,B,25,X,4,0,242.4,11.1
342,U1407,B,25,X,4,10,242.5,9.99
342,U1407,B,25,X,4,20,242.6,9.02
342,U1407,B,25,X,4,30,242.7,8.64
342,U1407,B,25,X,4,40,242.8,9.03
342,U1407,B,25,X,4,50,242.9,9.86
342,U1407,B,25,X,4,60,243,10.11
342,U1407,B,25,X,4,70,243.1,10.04
342,U1407,B,25,X,4,80,243.2,9.41
342,U1407,B,25,X,4,90,243.3,9.32
342,U1407,B,25,X,4,100,243.4,9.87
342,U1407,B,25,X,4,110,243.5,10.61
342,U1407,B,25,X,4,120,243.6,9.38
342,U1407,B,25,X,4,130,243.7,8.58
342,U1407,B,25,X,4,140,243.8,7.9
342,U1407,B,25,X,5,0,243.9,9.2
342,U1407,B,25,X,5,10,244,8.49
342,U1407,B,25,X,5,20,244.1,8.39
342,U1407,B,25,X,5,30,244.2,8.51
342,U1407,B,25,X,5,40,244.3,9.78
342,U1407,B,25,X,5,50,244.4,9.86
342,U1407,B,25,X,5,60,244.5,8.74
342,U1407,B,25,X,5,70,244.6,8.83
342,U1407,B,25,X,5,80,244.7,8.78
342,U1407,B,25,X,5,90,244.8,9.05
342,U1407,B,25,X,5,100,244.9,9.13
342,U1407,B,25,X,5,110,245,9.51
342,U1407,B,25,X,5,120,245.1,9.38
342,U1407,B,25,X,5,130,245.2,8.89
342,U1407,B,25,X,5,140,245.3,7.89
342,U1407,B,25,X,5,150,245.4,7.64
342,U1407,B,25,X,6,0,245.4,10.53
342,U1407,B,25,X,6,10,245.5,9.47
342,U1407,B,25,X,6,20,245.6,8.83
342,U1407,B,25,X,6,30,245.7,8.54
342,U1407,B,25,X,6,40,245.8,8.44
342,U1407,B,25,X,6,50,245.9,8.68
342,U1407,B,25,X,6,60,246,8.7
342,U1407,B,25,X,6,70,246.1,8.23
342,U1407,B,25,X,6,80,246.2,7.79
342,U1407,B,25,X,6,90,246.3,7.95
342,U1407,B,25,X,6,100,246.4,8.98
342,U1407,B,25,X,6,110,246.5,8.46
342,U1407,B,25,X,6,120,246.6,8.45
342,U1407,B,25,X,6,130,246.7,6.75
342,U1407,B,25,X,7,0,246.71,9.35
342,U1407,B,25,X,7,10,246.81,9.22
342,U1407,B,25,X,7,20,246.91,9.33
342,U1407,B,25,X,7,30,247.01,9.4
342,U1407,B,25,X,7,40,247.11,9.33
342,U1407,B,25,X,7,50,247.21,9.56
342,U1407,B,25,X,7,60,247.31,10.69
342,U1407,B,26,X,1,0,247.5,9.81
342,U1407,B,26,X,1,10,247.6,9.45
342,U1407,B,26,X,1,20,247.7,10.8
342,U1407,B,26,X,1,30,247.8,13.26
342,U1407,B,26,X,1,40,247.9,12.8
342,U1407,B,26,X,1,50,248,12.49
342,U1407,B,26,X,1,60,248.1,12.21
342,U1407,B,26,X,1,70,248.2,10.97
342,U1407,B,26,X,1,80,248.3,10.7
342,U1407,B,26,X,1,90,248.4,9.49
342,U1407,B,26,X,1,100,248.5,9.06
342,U1407,B,26,X,1,110,248.6,10.31
342,U1407,B,26,X,1,120,248.7,10.84
342,U1407,B,26,X,1,130,248.8,9.79
342,U1407,B,26,X,1,140,248.9,8.76
342,U1407,B,26,X,2,0,249,11.12
342,U1407,B,26,X,2,10,249.1,10.13
342,U1407,B,26,X,2,20,249.2,11.5
342,U1407,B,26,X,2,30,249.3,12.4
342,U1407,B,26,X,2,40,249.4,13
342,U1407,B,26,X,2,50,249.5,13.7
342,U1407,B,26,X,2,60,249.6,13.71
342,U1407,B,26,X,2,70,249.7,13.84
342,U1407,B,26,X,2,80,249.8,12.91
342,U1407,B,26,X,2,90,249.9,11.48
342,U1407,B,26,X,2,100,250,9.92
342,U1407,B,26,X,2,110,250.1,9.21
342,U1407,B,26,X,2,120,250.2,10
342,U1407,B,26,X,2,130,250.3,10.08
342,U1407,B,26,X,2,140,250.4,10.37
342,U1407,B,26,X,3,0,250.5,12.63
342,U1407,B,26,X,3,10,250.6,9.79
342,U1407,B,26,X,3,20,250.7,9.27
342,U1407,B,26,X,3,30,250.8,9.51
342,U1407,B,26,X,3,40,250.9,9.53
342,U1407,B,26,X,3,50,251,9.17
342,U1407,B,26,X,3,60,251.1,8.5
342,U1407,B,26,X,3,70,251.2,8.8
342,U1407,B,26,X,3,80,251.3,7.8
342,U1407,B,26,X,3,90,251.4,7.42
342,U1407,B,26,X,3,100,251.5,7.96
342,U1407,B,26,X,3,110,251.6,8.92
342,U1407,B,26,X,3,120,251.7,10.35
342,U1407,B,26,X,3,130,251.8,9.78
342,U1407,B,26,X,3,140,251.9,10.08
342,U1407,B,26,X,3,150,252,9.9
342,U1407,B,26,X,4,0,252,11.46
342,U1407,B,26,X,4,10,252.1,10.51
342,U1407,B,26,X,4,20,252.2,10.45
342,U1407,B,26,X,4,30,252.3,9.24
342,U1407,B,26,X,4,40,252.4,9.16
342,U1407,B,26,X,4,50,252.5,10.36
342,U1407,B,26,X,4,60,252.6,10.15
342,U1407,B,26,X,4,70,252.7,9.17
342,U1407,B,26,X,4,80,252.8,8.42
342,U1407,B,26,X,4,90,252.9,8.99
342,U1407,B,26,X,4,100,253,9.35
342,U1407,B,26,X,4,110,253.1,11.04
342,U1407,B,26,X,4,120,253.2,12.83
342,U1407,B,26,X,4,130,253.3,12.67
342,U1407,B,26,X,4,140,253.4,12.75
342,U1407,B,26,X,4,150,253.5,12.09
342,U1407,B,26,X,5,0,253.5,12.32
342,U1407,B,26,X,5,10,253.6,11.86
342,U1407,B,26,X,5,20,253.7,13.83
342,U1407,B,26,X,5,30,253.8,13.16
342,U1407,B,26,X,5,40,253.9,9.5
342,U1407,B,26,X,5,50,254,8.29
342,U1407,B,26,X,5,60,254.1,8.82
342,U1407,B,26,X,5,70,254.2,9.31
342,U1407,B,26,X,5,80,254.3,9.26
342,U1407,B,26,X,5,90,254.4,8.15
342,U1407,B,26,X,5,100,254.5,8.18
342,U1407,B,26,X,5,110,254.6,8.79
342,U1407,B,26,X,5,120,254.7,9.25
342,U1407,B,26,X,5,130,254.8,9.17
342,U1407,B,26,X,5,140,254.9,8.25
342,U1407,B,26,X,5,150,255,7.84
342,U1407,B,26,X,6,0,255,12.72
342,U1407,B,26,X,6,10,255.1,12.25
342,U1407,B,26,X,6,20,255.2,12.05
342,U1407,B,26,X,6,30,255.3,12.33
342,U1407,B,26,X,6,40,255.4,12.15
342,U1407,B,26,X,6,50,255.5,11.11
342,U1407,B,26,X,6,60,255.6,11.2
342,U1407,B,26,X,6,70,255.7,13.01
342,U1407,B,26,X,6,80,255.8,12.95
342,U1407,B,26,X,6,90,255.9,11.14
342,U1407,B,26,X,6,100,256,10.84
342,U1407,B,26,X,6,110,256.1,11.38
342,U1407,B,26,X,6,120,256.2,12.21
342,U1407,B,26,X,6,130,256.3,12.7
342,U1407,B,26,X,6,140,256.4,12.2
342,U1407,B,26,X,6,150,256.5,11.81
342,U1407,B,26,X,7,0,256.5,11.68
342,U1407,B,26,X,7,10,256.6,10.25
342,U1407,B,26,X,7,20,256.7,10.63
342,U1407,B,26,X,7,30,256.8,12.51
342,U1407,B,26,X,7,40,256.9,12.71
342,U1407,B,26,X,7,50,257,11.04
342,U1407,B,27,X,1,0,257.1,10.26
342,U1407,B,27,X,1,10,257.2,9.73
342,U1407,B,27,X,1,20,257.3,8.76
342,U1407,B,27,X,1,30,257.4,9.16
342,U1407,B,27,X,1,40,257.5,10.17
342,U1407,B,27,X,1,50,257.6,10.47
342,U1407,B,27,X,1,60,257.7,10.25
342,U1407,B,27,X,1,70,257.8,9.33
342,U1407,B,27,X,1,80,257.9,7.85
342,U1407,B,27,X,1,90,258,7.95
342,U1407,B,27,X,1,100,258.1,9.46
342,U1407,B,27,X,1,110,258.2,10.3
342,U1407,B,27,X,1,120,258.3,10.4
342,U1407,B,27,X,1,130,258.4,12.44
342,U1407,B,27,X,1,140,258.5,13.4
342,U1407,B,27,X,1,150,258.6,11.09
342,U1407,B,27,X,2,0,258.6,13.9
342,U1407,B,27,X,2,10,258.7,13.01
342,U1407,B,27,X,2,20,258.8,12.65
342,U1407,B,27,X,2,30,258.9,11.49
342,U1407,B,27,X,2,40,259,10.6
342,U1407,B,27,X,2,50,259.1,10.33
342,U1407,B,27,X,2,60,259.2,8.79
342,U1407,B,27,X,2,70,259.3,7.59
342,U1407,B,27,X,2,80,259.4,6.78
342,U1407,B,27,X,2,90,259.5,7.86
342,U1407,B,27,X,2,100,259.6,8.54
342,U1407,B,27,X,2,110,259.7,9.97
342,U1407,B,27,X,2,120,259.8,7.93
342,U1407,B,27,X,2,130,259.9,7.38
342,U1407,B,27,X,2,140,260,9.69
342,U1407,B,27,X,2,150,260.1,12.81
342,U1407,B,27,X,3,0,260.1,11.1
342,U1407,B,27,X,3,10,260.2,10.27
342,U1407,B,27,X,3,20,260.3,12.57
342,U1407,B,27,X,3,30,260.4,14.06
342,U1407,B,27,X,3,40,260.5,13.59
342,U1407,B,27,X,3,50,260.6,14.71
342,U1407,B,27,X,3,60,260.7,14.31
342,U1407,B,27,X,3,70,260.8,12.45
342,U1407,B,27,X,3,80,260.9,12.2
342,U1407,B,27,X,3,90,261,11.68
342,U1407,B,27,X,3,100,261.1,10.8
342,U1407,B,27,X,3,110,261.2,9.84
342,U1407,B,27,X,3,120,261.3,10.49
342,U1407,B,27,X,3,130,261.4,11.16
342,U1407,B,27,X,3,140,261.5,11.92
342,U1407,B,27,X,4,0,261.6,15.61
342,U1407,B,27,X,4,10,261.7,13.45
342,U1407,B,27,X,4,20,261.8,12.1
342,U1407,B,27,X,4,30,261.9,10.73
342,U1407,B,27,X,4,40,262,9.52
342,U1407,B,27,X,4,50,262.1,10.66
342,U1407,B,27,X,4,60,262.2,11.87
342,U1407,B,27,X,4,70,262.3,13.85
342,U1407,B,27,X,4,80,262.4,14.16
342,U1407,B,27,X,4,90,262.5,12.69
342,U1407,B,27,X,4,100,262.6,13.59
342,U1407,B,27,X,4,110,262.7,14.89
342,U1407,B,27,X,4,120,262.8,13.01
342,U1407,B,27,X,4,130,262.9,13.28
342,U1407,B,27,X,4,140,263,14.36
342,U1407,B,27,X,4,150,263.1,12.63
342,U1407,B,27,X,5,0,263.1,23.21
342,U1407,B,27,X,5,10,263.2,17.36
342,U1407,B,27,X,5,20,263.3,15.04
342,U1407,B,27,X,5,30,263.4,13.48
342,U1407,B,27,X,5,40,263.5,12.24
342,U1407,B,27,X,5,50,263.6,13.4
342,U1407,B,27,X,5,60,263.7,14.65
342,U1407,B,27,X,5,70,263.8,15.68
342,U1407,B,27,X,5,80,263.9,15.92
342,U1407,B,27,X,5,90,264,15.18
342,U1407,B,27,X,5,100,264.1,14.67
342,U1407,B,27,X,5,110,264.2,12.51
342,U1407,B,27,X,5,120,264.3,12.87
342,U1407,B,27,X,5,130,264.4,13.61
342,U1407,B,27,X,6,0,264.41,12.68
342,U1407,B,27,X,6,10,264.51,12.86
342,U1407,B,27,X,6,20,264.61,13.72
342,U1407,B,27,X,6,30,264.71,12.84
342,U1407,B,27,X,6,40,264.81,12.41
342,U1407,B,27,X,6,50,264.91,11.88
342,U1407,B,27,X,6,60,265.01,12.76
342,U1407,B,27,X,CC,0,265.03,13.95
342,U1407,B,27,X,CC,10,265.13,12.07
342,U1407,B,27,X,CC,20,265.23,11.42
342,U1407,B,27,X,CC,30,265.33,9.57
342,U1407,B,27,X,CC,40,265.43,5.16
342,U1407,B,28,X,1,0,266.7,9.56
342,U1407,B,28,X,1,10,266.8,9.29
342,U1407,B,28,X,1,20,266.9,9.32
342,U1407,B,28,X,1,30,267,10.75
342,U1407,B,28,X,1,40,267.1,10.83
342,U1407,B,28,X,1,50,267.2,12.14
342,U1407,B,28,X,1,60,267.3,12.34
342,U1407,B,28,X,1,70,267.4,10.97
342,U1407,B,28,X,1,80,267.5,11.7
342,U1407,B,28,X,1,90,267.6,11.8
342,U1407,B,28,X,1,100,267.7,13.04
342,U1407,B,28,X,1,110,267.8,12.19
342,U1407,B,28,X,1,120,267.9,11.96
342,U1407,B,28,X,1,130,268,11
342,U1407,B,28,X,1,140,268.1,11.15
342,U1407,B,28,X,1,150,268.2,9.93
342,U1407,B,28,X,2,0,268.2,11.76
342,U1407,B,28,X,2,10,268.3,11.28
342,U1407,B,28,X,2,20,268.4,12.75
342,U1407,B,28,X,2,30,268.5,14.97
342,U1407,B,28,X,2,40,268.6,20.72
342,U1407,B,28,X,2,50,268.7,23.39
342,U1407,B,28,X,2,60,268.8,30.06
342,U1407,B,28,X,2,70,268.9,36.95
342,U1407,B,28,X,2,80,269,25.9
342,U1407,B,28,X,2,90,269.1,17.36
342,U1407,B,28,X,2,100,269.2,16.05
342,U1407,B,28,X,2,110,269.3,15.62
342,U1407,B,28,X,CC,0,269.33,7.54
342,U1407,B,28,X,CC,10,269.43,12.04
342,U1407,B,28,X,CC,20,269.53,14.4
342,U1407,B,28,X,CC,30,269.63,15.73
342,U1407,B,28,X,CC,40,269.73,16.66
342,U1407,C,1,H,2,0,1.5,19.67
342,U1407,C,1,H,2,10,1.6,19.96
342,U1407,C,1,H,2,20,1.7,21.49
342,U1407,C,1,H,2,30,1.8,21.72
342,U1407,C,1,H,2,40,1.9,19.88
342,U1407,C,1,H,2,50,2,16.39
342,U1407,C,1,H,2,60,2.1,17.52
342,U1407,C,1,H,2,70,2.2,21.6
342,U1407,C,1,H,2,80,2.3,20.41
342,U1407,C,1,H,2,90,2.4,18.63
342,U1407,C,1,H,2,100,2.5,16.69
342,U1407,C,1,H,2,110,2.6,19.08
342,U1407,C,1,H,2,120,2.7,22.63
342,U1407,C,1,H,2,130,2.8,19.13
342,U1407,C,1,H,2,140,2.9,17.57
342,U1407,C,1,H,2,150,3,16.26
342,U1407,C,1,H,3,0,3,15.78
342,U1407,C,1,H,3,10,3.1,13.29
342,U1407,C,1,H,3,20,3.2,15.39
342,U1407,C,1,H,3,30,3.3,19.94
342,U1407,C,1,H,3,40,3.4,21.87
342,U1407,C,1,H,3,50,3.5,19.9
342,U1407,C,1,H,3,60,3.6,20.18
342,U1407,C,1,H,3,70,3.7,24.58
342,U1407,C,1,H,3,80,3.8,23.81
342,U1407,C,1,H,3,90,3.9,19.16
342,U1407,C,1,H,3,100,4,17.67
342,U1407,C,1,H,3,110,4.1,17.37
342,U1407,C,1,H,3,120,4.2,16.66
342,U1407,C,1,H,3,130,4.3,16.16
342,U1407,C,1,H,3,140,4.4,16.2
342,U1407,C,1,H,4,0,4.5,24.59
342,U1407,C,1,H,4,10,4.6,25.99
342,U1407,C,1,H,4,20,4.7,25.13
342,U1407,C,1,H,4,30,4.8,22.94
342,U1407,C,1,H,4,40,4.9,22.68
342,U1407,C,1,H,4,50,5,21.92
342,U1407,C,1,H,4,60,5.1,19.52
