Exp,Site,Hole,Core,Type,Sect,Top(cm),Depth CSF-A (m),Reflectance L*,Reflectance a*,Reflectance b*
372,U1517,C,18,H,2,132,101.48,40.03,0.46,0.89
372,U1517,C,18,H,2,133,101.49,43.17,0.79,-1.49
372,U1517,C,18,H,2,134,101.5,45.67,1.27,-2.23
372,U1517,C,18,H,2,135,101.51,41.2,0.82,0.45
372,U1517,C,18,H,2,136,101.52,41.7,1.04,-0.15
372,U1517,C,18,H,2,137,101.53,47.37,1.47,1.08
372,U1517,C,18,H,2,138,101.54,45.59,0.8,-0.8
372,U1517,C,18,H,2,139,101.55,46.62,0.8,-0.18
372,U1517,C,18,H,2,140,101.56,46.99,0.67,-1.98
372,U1517,C,18,H,3,2,101.59,41.33,1.84,-3.41
372,U1517,C,18,H,3,3,101.6,38.15,0.82,-2.25
372,U1517,C,18,H,3,4,101.61,35.31,0.92,1.58
372,U1517,C,18,H,3,5,101.62,41.49,0.73,-0.78
372,U1517,C,18,H,3,6,101.63,41,0.59,-0.26
372,U1517,C,18,H,3,7,101.64,41.54,0.53,-0.87
372,U1517,C,18,H,3,8,101.65,41.78,0.69,-0.07
372,U1517,C,18,H,3,9,101.66,41.01,0.6,0.55
372,U1517,C,18,H,3,10,101.67,41.67,1.09,0.98
372,U1517,C,18,H,3,11,101.68,44.25,1.11,-0.65
372,U1517,C,18,H,3,12,101.69,45.3,1.32,0.44
372,U1517,C,18,H,3,13,101.7,42.08,0.83,-1.52
372,U1517,C,18,H,3,14,101.71,38.94,0.65,0.96
372,U1517,C,18,H,3,15,101.72,39.64,0.7,0.38
372,U1517,C,18,H,3,16,101.73,40.9,0.33,0.52
372,U1517,C,18,H,3,17,101.74,42.27,0.81,0.38
372,U1517,C,18,H,3,18,101.75,41,0.32,0.18
372,U1517,C,18,H,3,19,101.76,40.87,0.46,0.57
372,U1517,C,18,H,3,20,101.77,42.97,0.38,-1.35
372,U1517,C,18,H,3,21,101.78,42.07,0.61,0.04
372,U1517,C,18,H,3,22,101.79,40.84,0.62,1.99
372,U1517,C,18,H,3,23,101.8,40.14,0.4,0.87
372,U1517,C,18,H,3,24,101.81,41.27,0.42,0.59
372,U1517,C,18,H,3,25,101.82,41.07,0.36,0.78
372,U1517,C,18,H,3,26,101.83,42.17,0.65,-0.53
372,U1517,C,18,H,3,27,101.84,42.28,0.66,-0.29
372,U1517,C,18,H,3,28,101.85,41.8,0.84,0.69
372,U1517,C,18,H,3,29,101.86,43.57,0.86,1
372,U1517,C,18,H,3,30,101.87,42.83,0.79,-1.21
372,U1517,C,18,H,3,31,101.88,42.13,0.9,2.17
372,U1517,C,18,H,3,32,101.89,43.83,1.1,0.72
372,U1517,C,18,H,3,33,101.9,43.25,0.76,-0.62
372,U1517,C,18,H,3,34,101.91,42.17,0.5,1.22
372,U1517,C,18,H,3,35,101.92,38.58,0.46,1.6
372,U1517,C,18,H,3,36,101.93,42.77,0.72,-0.45
372,U1517,C,18,H,3,37,101.94,40.67,0.81,2.88
372,U1517,C,18,H,3,38,101.95,40.56,0.45,2.1
372,U1517,C,18,H,3,39,101.96,41.25,0.74,2.44
372,U1517,C,18,H,3,40,101.97,40.48,0.83,2.91
372,U1517,C,18,H,3,41,101.98,42.72,1.01,3.58
372,U1517,C,18,H,3,42,101.99,41.61,0.89,1.3
372,U1517,C,18,H,3,43,102,39.65,0.74,3.02
372,U1517,C,18,H,3,44,102.01,46.04,1.41,1.73
372,U1517,C,18,H,3,45,102.02,39.97,0.5,2.34
372,U1517,C,18,H,3,46,102.03,40.67,0.82,2.33
372,U1517,C,18,H,3,47,102.04,43.32,1.12,-1.25
372,U1517,C,18,H,3,48,102.05,45.17,1.23,2.93
372,U1517,C,18,H,3,49,102.06,42.64,1.21,0.33
372,U1517,C,18,H,3,50,102.07,35.62,1.14,1.17
372,U1517,C,18,H,3,51,102.08,35.5,0.76,1.68
372,U1517,C,18,H,3,52,102.09,39.34,0.8,1.31
372,U1517,C,18,H,3,53,102.1,37.66,0.83,0.91
372,U1517,C,18,H,3,54,102.11,35.36,0.93,2.02
372,U1517,C,18,H,3,55,102.12,35.2,1.06,2.8
372,U1517,C,18,H,3,56,102.13,35.46,0.74,2.5
372,U1517,C,18,H,3,57,102.14,34.88,1.28,2.39
372,U1517,C,18,H,3,58,102.15,41.56,0.52,1.41
372,U1517,C,18,H,3,59,102.16,42.06,0.57,1.1
372,U1517,C,18,H,3,60,102.17,41.48,0.47,1.32
372,U1517,C,18,H,3,61,102.18,40.75,0.11,0.5
372,U1517,C,18,H,3,62,102.19,41.13,0.76,2.63
372,U1517,C,18,H,3,63,102.2,41.32,0.59,2.26
372,U1517,C,18,H,3,64,102.21,40.17,0.45,1.11
372,U1517,C,18,H,3,65,102.22,40.51,0.49,1.99
372,U1517,C,18,H,3,66,102.23,40.13,0.93,0.37
372,U1517,C,18,H,3,67,102.24,39.62,1.16,-1.04
372,U1517,C,18,H,3,68,102.25,40.14,1.05,-1.34
372,U1517,C,18,H,3,69,102.26,32.94,1.64,2.11
372,U1517,C,18,H,3,70,102.27,33.82,0.99,3.43
372,U1517,C,18,H,3,71,102.28,31.13,1.61,0.2
372,U1517,C,18,H,3,72,102.29,37.14,1.09,3.55
372,U1517,C,18,H,3,73,102.3,38.9,1.06,1.69
372,U1517,C,18,H,3,74,102.31,41.62,0.83,-0.23
372,U1517,C,18,H,3,75,102.32,41.26,1.31,0.27
372,U1517,C,18,H,3,76,102.33,41.91,1.2,-0.48
372,U1517,C,18,H,3,77,102.34,40.4,0.95,-0.05
372,U1517,C,18,H,3,78,102.35,37.25,0.72,-0.15
372,U1517,C,18,H,3,79,102.36,37.7,0.92,3.03
372,U1517,C,18,H,3,80,102.37,41.49,0.44,0.94
372,U1517,C,18,H,3,81,102.38,38.26,0.63,1.95
372,U1517,C,18,H,3,82,102.39,41.95,0.52,0
372,U1517,C,18,H,3,83,102.4,41.91,0.62,0.9
372,U1517,C,18,H,3,84,102.41,43.56,0.55,-0.8
372,U1517,C,18,H,3,85,102.42,40.32,0.48,1.98
372,U1517,C,18,H,3,86,102.43,41.97,0.5,1.24
372,U1517,C,18,H,3,87,102.44,44.35,0.57,-0.79
372,U1517,C,18,H,3,88,102.45,43.54,0.84,-1.11
372,U1517,C,18,H,3,89,102.46,41.4,0.85,0.79
372,U1517,C,18,H,3,90,102.47,40.53,1.15,1.7
372,U1517,C,18,H,3,91,102.48,42.04,0.9,1.24
372,U1517,C,18,H,3,92,102.49,42.7,0.89,2.1
372,U1517,C,18,H,3,93,102.5,40.44,0.69,1.9
372,U1517,C,18,H,3,94,102.51,47.75,1.38,1.98
372,U1517,C,18,H,3,95,102.52,42.26,1.01,1.49
372,U1517,C,18,H,3,96,102.53,46.22,1.65,1.74
372,U1517,C,18,H,3,97,102.54,46.16,1.71,2.18
372,U1517,C,18,H,3,98,102.55,41.31,0.92,1.34
372,U1517,C,18,H,3,99,102.56,41.71,0.9,1.21
372,U1517,C,18,H,3,100,102.57,41.6,0.4,0.42
372,U1517,C,18,H,3,101,102.58,42.86,0.7,0.73
372,U1517,C,18,H,3,102,102.59,44.37,0.75,-1.83
372,U1517,C,18,H,3,103,102.6,40.23,0.48,1.2
372,U1517,C,18,H,3,104,102.61,41.17,1.28,2.76
372,U1517,C,18,H,3,105,102.62,39.01,0.67,0.52
372,U1517,C,18,H,3,106,102.63,40.51,0.51,0.3
372,U1517,C,18,H,3,107,102.64,43.87,0.61,-1.45
372,U1517,C,18,H,3,108,102.65,44.23,0.67,-1.53
372,U1517,C,18,H,3,109,102.66,41.57,0.56,0.02
372,U1517,C,18,H,3,110,102.67,40.77,0.57,0.52
372,U1517,C,18,H,3,111,102.68,39.92,0.65,0.8
372,U1517,C,18,H,3,112,102.69,42.08,1.32,1.39
372,U1517,C,18,H,3,113,102.7,43.11,1.77,2.42
372,U1517,C,18,H,3,114,102.71,40.63,1.15,2.11
372,U1517,C,18,H,3,115,102.72,38.13,1.17,4.01
372,U1517,C,18,H,3,116,102.73,35.63,1.16,2.2
372,U1517,C,18,H,3,117,102.74,38.09,1.23,0.11
372,U1517,C,18,H,3,118,102.75,34.86,1.28,-0.41
372,U1517,C,18,H,3,119,102.76,42.47,0.89,1.7
372,U1517,C,18,H,3,120,102.77,40.18,0.96,2.3
372,U1517,C,18,H,3,121,102.78,41.14,0.91,1.38
372,U1517,C,18,H,3,122,102.79,40.94,0.8,2.27
372,U1517,C,18,H,3,123,102.8,45.08,1.58,-1.75
372,U1517,C,18,H,3,124,102.81,42.09,0.88,-0.91
372,U1517,C,18,H,3,125,102.82,40.8,0.65,0.95
372,U1517,C,18,H,3,126,102.83,43.66,1.11,0.96
372,U1517,C,18,H,3,127,102.84,45.66,1.04,0.04
372,U1517,C,18,H,3,128,102.85,42.99,0.65,1.15
372,U1517,C,18,H,3,129,102.86,43.86,0.74,-0.85
372,U1517,C,18,H,3,130,102.87,42.15,1.19,0.4
372,U1517,C,18,H,4,2,103.01,44.23,1.56,-5.31
372,U1517,C,18,H,4,3,103.02,37.33,1.5,0.68
372,U1517,C,18,H,4,4,103.03,33.46,0.97,-1.31
372,U1517,C,18,H,4,5,103.04,43.4,0.64,-0.44
372,U1517,C,18,H,4,6,103.05,40.77,0.25,1
372,U1517,C,18,H,4,7,103.06,39.78,0.34,0.34
372,U1517,C,18,H,4,8,103.07,39.48,0.46,1.2
372,U1517,C,18,H,4,9,103.08,41.91,0.84,0.08
372,U1517,C,18,H,4,10,103.09,41.29,0.53,0.5
372,U1517,C,18,H,4,11,103.1,44.09,0.92,-3.5
372,U1517,C,18,H,4,12,103.11,39.99,0.63,1.65
372,U1517,C,18,H,4,13,103.12,40.43,0.69,0.52
372,U1517,C,18,H,4,14,103.13,40.38,1.56,-0.44
372,U1517,C,18,H,4,15,103.14,40.79,1.06,-0.14
372,U1517,C,18,H,4,16,103.15,41.26,0.58,0.55
372,U1517,C,18,H,4,17,103.16,41.69,0.78,0.71
372,U1517,C,18,H,4,18,103.17,41.8,0.6,0.47
372,U1517,C,18,H,4,19,103.18,42.47,0.61,0.3
372,U1517,C,18,H,4,20,103.19,39.78,0.27,1.41
372,U1517,C,18,H,4,21,103.2,39.98,0.36,1.87
372,U1517,C,18,H,4,22,103.21,41.94,0.54,1.39
372,U1517,C,18,H,4,23,103.22,40.83,0.53,1.83
372,U1517,C,18,H,4,24,103.23,43.51,0.84,-1.48
372,U1517,C,18,H,4,25,103.24,42.33,0.82,-1.25
372,U1517,C,18,H,4,26,103.25,39.47,0.76,0.85
372,U1517,C,18,H,4,27,103.26,40.62,0.41,1.99
372,U1517,C,18,H,4,28,103.27,41.18,0.63,2.41
372,U1517,C,18,H,4,29,103.28,39.06,0.7,2.5
372,U1517,C,18,H,4,30,103.29,42.82,0.48,0.4
372,U1517,C,18,H,4,31,103.3,42.01,0.43,0.22
372,U1517,C,18,H,4,32,103.31,40.11,0.22,1.58
372,U1517,C,18,H,4,33,103.32,36.22,1.18,2.14
372,U1517,C,18,H,4,34,103.33,40.71,0.41,0.57
372,U1517,C,18,H,4,35,103.34,40.94,0.7,0.78
372,U1517,C,18,H,4,36,103.35,38.54,0.8,1.85
372,U1517,C,18,H,4,37,103.36,30.93,0.3,-1.11
372,U1517,C,18,H,4,38,103.37,40.85,1.35,2.76
372,U1517,C,18,H,4,39,103.38,37.63,1.26,2.01
372,U1517,C,18,H,4,40,103.39,44.58,1.25,0.85
372,U1517,C,18,H,4,41,103.4,39.45,1.71,-4.91
372,U1517,C,18,H,4,42,103.41,40.43,0.69,1.79
372,U1517,C,18,H,4,43,103.42,43.16,0.75,1.21
372,U1517,C,18,H,4,44,103.43,43.79,0.97,1.56
372,U1517,C,18,H,4,45,103.44,45.18,0.92,-0.86
372,U1517,C,18,H,4,46,103.45,40.82,0.89,3.86
372,U1517,C,18,H,4,47,103.46,40.29,0.38,2.5
372,U1517,C,18,H,4,48,103.47,39.11,0.4,2.7
372,U1517,C,18,H,4,49,103.48,37.14,1.01,3.01
372,U1517,C,18,H,4,50,103.49,42.63,0.8,1.79
372,U1517,C,18,H,4,51,103.5,41.19,0.91,2.88
372,U1517,C,18,H,4,52,103.51,43.26,0.66,1.2
372,U1517,C,18,H,4,53,103.52,42.15,0.23,1.55
372,U1517,C,18,H,4,54,103.53,41.64,0.43,1.49
372,U1517,C,18,H,4,55,103.54,40.19,0.24,1.61
372,U1517,C,18,H,4,56,103.55,43.33,0.77,0.01
372,U1517,C,18,H,4,57,103.56,43.5,1.03,0.46
372,U1517,C,18,H,4,58,103.57,42.99,0.97,1.54
372,U1517,C,18,H,4,59,103.58,43.75,0.67,-0.45
372,U1517,C,18,H,4,60,103.59,45.43,0.83,1
372,U1517,C,18,H,4,61,103.6,47.26,1.14,-0.22
372,U1517,C,18,H,4,62,103.61,47.5,1.27,1.29
372,U1517,C,18,H,4,63,103.62,41.69,0.96,2.45
372,U1517,C,18,H,4,64,103.63,43.59,0.69,2.75
372,U1517,C,18,H,4,65,103.64,39.96,0.41,2.12
372,U1517,C,18,H,4,66,103.65,39.59,0.83,2.55
372,U1517,C,18,H,4,67,103.66,39.4,0.19,2.15
372,U1517,C,18,H,4,68,103.67,40.15,0.32,1.46
372,U1517,C,18,H,4,69,103.68,38,0.34,1.5
372,U1517,C,18,H,4,70,103.69,38.23,0.6,2.49
372,U1517,C,18,H,4,71,103.7,38.37,0.49,2.28
372,U1517,C,18,H,4,72,103.71,41.3,0.5,-0.07
372,U1517,C,18,H,4,73,103.72,38.26,0.53,1.93
372,U1517,C,18,H,4,74,103.73,41.32,0.93,2.77
372,U1517,C,18,H,4,75,103.74,40.26,0.88,2.98
372,U1517,C,18,H,4,76,103.75,39.4,0.6,2.63
372,U1517,C,18,H,4,77,103.76,43.53,1.13,1.79
372,U1517,C,18,H,4,78,103.77,45.69,1.31,0.7
372,U1517,C,18,H,4,79,103.78,41.68,0.55,1.24
372,U1517,C,18,H,4,80,103.79,41.35,0.3,0.28
372,U1517,C,18,H,4,81,103.8,40.66,0.26,1.31
372,U1517,C,18,H,4,82,103.81,40.07,0.18,1.42
372,U1517,C,18,H,4,83,103.82,39.46,0.21,2.05
372,U1517,C,18,H,4,84,103.83,41.32,0.31,1.6
372,U1517,C,18,H,4,85,103.84,40.04,0.35,1.57
372,U1517,C,18,H,4,86,103.85,40.78,0.13,1.23
372,U1517,C,18,H,4,87,103.86,40.94,0.26,2.28
372,U1517,C,18,H,4,88,103.87,40.61,0.75,1.22
372,U1517,C,18,H,4,89,103.88,39.94,0.23,1.93
372,U1517,C,18,H,4,90,103.89,39.69,0.51,0.8
372,U1517,C,18,H,4,91,103.9,39.5,0.2,1.45
372,U1517,C,18,H,4,92,103.91,40.21,0.15,1.51
372,U1517,C,18,H,4,93,103.92,39.39,0.27,2.19
372,U1517,C,18,H,4,94,103.93,39.67,0.2,1.42
372,U1517,C,18,H,4,95,103.94,37.96,0.27,2.08
372,U1517,C,18,H,4,96,103.95,35.51,0.58,2.54
372,U1517,C,18,H,4,97,103.96,36.22,1.06,2.72
372,U1517,C,18,H,4,98,103.97,36.25,1.17,0.8
372,U1517,C,18,H,4,99,103.98,39.05,2.01,-0.11
372,U1517,C,18,H,4,100,103.99,40.79,0.31,0.98
372,U1517,C,18,H,4,101,104,40.3,0.11,1.66
372,U1517,C,18,H,4,102,104.01,41.49,0.38,1.47
372,U1517,C,18,H,4,103,104.02,39.45,0.17,1.08
372,U1517,C,18,H,4,104,104.03,38.34,0.52,0.52
372,U1517,C,18,H,4,105,104.04,37.07,0.54,1.54
372,U1517,C,18,H,4,106,104.05,34.79,0.83,2.03
372,U1517,C,18,H,4,107,104.06,35.4,1.18,1.75
372,U1517,C,18,H,4,108,104.07,36.14,1.18,2.26
372,U1517,C,18,H,4,109,104.08,33.94,0.83,1.17
372,U1517,C,18,H,4,110,104.09,36.25,1.1,1.43
372,U1517,C,18,H,4,111,104.1,44.6,1.05,1.2
372,U1517,C,18,H,4,112,104.11,42.6,0.45,0.34
372,U1517,C,18,H,4,113,104.12,41.97,0.64,1.1
372,U1517,C,18,H,4,114,104.13,41.97,0.54,1.3
372,U1517,C,18,H,4,115,104.14,41.96,0.71,0.69
372,U1517,C,18,H,4,116,104.15,41.89,0.89,1.24
372,U1517,C,18,H,4,117,104.16,41.47,0.79,0.72
372,U1517,C,18,H,4,118,104.17,41.87,0.77,2.36
372,U1517,C,18,H,4,119,104.18,41.71,2.13,2.1
372,U1517,C,18,H,4,120,104.19,43.32,1.08,2.29
372,U1517,C,18,H,4,121,104.2,43.36,1.79,-2.71
372,U1517,C,18,H,4,122,104.21,39.87,1.28,-0.47
372,U1517,C,18,H,4,123,104.22,36.67,0.74,1.81
372,U1517,C,18,H,4,124,104.23,42.2,1.56,1.26
372,U1517,C,18,H,4,125,104.24,40.13,1.21,1.12
372,U1517,C,18,H,4,126,104.25,39.66,0.71,2.6
372,U1517,C,18,H,4,127,104.26,40.78,0.58,2.18
372,U1517,C,18,H,4,128,104.27,42.84,0.68,1.68
372,U1517,C,18,H,4,129,104.28,40.51,1.09,1.13
372,U1517,C,18,H,4,130,104.29,40.43,1.52,-0.54
372,U1517,C,18,H,4,131,104.3,46.62,0.86,-0.23
372,U1517,C,18,H,4,132,104.31,43.76,0.68,0.37
372,U1517,C,18,H,4,133,104.32,42.59,0.84,0.61
372,U1517,C,18,H,4,134,104.33,41.99,0.74,-0.38
372,U1517,C,18,H,4,135,104.34,44.17,1.26,0.94
372,U1517,C,18,H,4,136,104.35,46.48,1.65,2.67
372,U1517,C,18,H,4,137,104.36,46.72,0.95,-2.37
372,U1517,C,18,H,4,138,104.37,46,1.15,-2.08
372,U1517,C,18,H,4,139,104.38,45.69,1.43,1.09
372,U1517,C,18,H,4,140,104.39,47.58,1.18,-3.31
372,U1517,C,18,H,4,141,104.4,45.43,1.09,0.4
372,U1517,C,18,H,4,142,104.41,44.23,1.14,-1.31
372,U1517,C,18,H,4,143,104.42,45.56,1.17,0.19
372,U1517,C,18,H,4,144,104.43,41.2,1.27,-0.68
372,U1517,C,18,H,4,145,104.44,44.25,0.97,-0.24
372,U1517,C,18,H,4,146,104.45,44.95,1.12,0.4
372,U1517,C,18,H,4,147,104.46,38.57,1.49,-0.71
372,U1517,C,18,H,4,148,104.47,44.14,1.29,-0.67
372,U1517,C,18,H,5,2,104.51,41.08,1.81,-3.64
372,U1517,C,18,H,5,3,104.52,35.76,1.18,0.49
372,U1517,C,18,H,5,4,104.53,34.95,1.48,-1.18
372,U1517,C,18,H,5,5,104.54,41.39,1.36,0.57
372,U1517,C,18,H,5,6,104.55,37.39,0.95,2.31
372,U1517,C,18,H,5,7,104.56,39.89,0.8,2.27
372,U1517,C,18,H,5,8,104.57,40.93,1.17,-1.06
372,U1517,C,18,H,5,9,104.58,38.76,0.28,2.01
372,U1517,C,18,H,5,10,104.59,40.19,0.28,1.68
372,U1517,C,18,H,5,11,104.6,43.08,1.14,-2.5
372,U1517,C,18,H,5,12,104.61,39.17,1.05,1.64
372,U1517,C,18,H,5,13,104.62,36.75,0.5,1.14
372,U1517,C,18,H,5,14,104.63,40.28,0.75,2.2
372,U1517,C,18,H,5,15,104.64,41.83,0.91,0.1
372,U1517,C,18,H,5,16,104.65,39.1,0.9,3.88
372,U1517,C,18,H,5,17,104.66,36.48,1.3,0.94
372,U1517,C,18,H,5,18,104.67,40.32,1.18,2.28
372,U1517,C,18,H,5,19,104.68,38.65,0.89,-0.75
372,U1517,C,18,H,5,20,104.69,35.87,1.24,3.34
372,U1517,C,18,H,5,21,104.7,40.7,0.6,2.82
372,U1517,C,18,H,5,22,104.71,42.46,0.39,-2.1
372,U1517,C,18,H,5,23,104.72,38.79,0.25,1.61
372,U1517,C,18,H,5,24,104.73,40.41,0.44,0.71
372,U1517,C,18,H,5,25,104.74,39.24,0.34,1.92
372,U1517,C,18,H,5,26,104.75,39.45,0.24,1.71
372,U1517,C,18,H,5,27,104.76,43.53,0.91,-2.03
372,U1517,C,18,H,5,28,104.77,38.45,0.36,0.74
372,U1517,C,18,H,5,29,104.78,41.3,0.4,0.2
372,U1517,C,18,H,5,30,104.79,39.81,0.3,2.32
372,U1517,C,18,H,5,31,104.8,40.08,0.31,2.18
372,U1517,C,18,H,5,32,104.81,41.22,0.43,0.53
372,U1517,C,18,H,5,33,104.82,40.38,0.35,1.24
372,U1517,C,18,H,5,34,104.83,40.67,0.6,1.54
372,U1517,C,18,H,5,35,104.84,39.47,0.22,1.05
372,U1517,C,18,H,5,36,104.85,39.29,0.24,1.85
372,U1517,C,18,H,5,37,104.86,43.07,0.92,0.08
372,U1517,C,18,H,5,38,104.87,39.81,0.51,1.83
372,U1517,C,18,H,5,39,104.88,42.96,0.8,-1.59
372,U1517,C,18,H,5,40,104.89,40.8,0.43,0.39
372,U1517,C,18,H,5,41,104.9,41.25,0.48,0.37
372,U1517,C,18,H,5,42,104.91,40,0.5,2.17
372,U1517,C,18,H,5,43,104.92,44.53,0.94,-1.44
372,U1517,C,18,H,5,44,104.93,42.42,0.88,-0.04
372,U1517,C,18,H,5,45,104.94,41.33,0.74,1.05
372,U1517,C,18,H,5,46,104.95,41.16,0.95,2.32
372,U1517,C,18,H,5,47,104.96,39.46,0.88,1.63
372,U1517,C,18,H,5,48,104.97,43.38,1.07,0.16
372,U1517,C,18,H,5,49,104.98,40.98,0.66,-0.01
372,U1517,C,18,H,5,50,104.99,40.99,0.76,0.94
372,U1517,C,18,H,5,51,105,42.43,0.82,-0.28
372,U1517,C,18,H,5,52,105.01,42.92,0.9,-0.18
372,U1517,C,18,H,5,53,105.02,41.15,0.58,1.32
372,U1517,C,18,H,5,54,105.03,43.02,1.05,1.96
372,U1517,C,18,H,5,55,105.04,39.6,0.74,3.02
372,U1517,C,18,H,5,56,105.05,40.89,0.8,1.69
372,U1517,C,18,H,5,57,105.06,42.16,0.69,-0.89
372,U1517,C,18,H,5,58,105.07,40.95,0.62,1.19
372,U1517,C,18,H,5,59,105.08,41.33,0.77,0.58
372,U1517,C,18,H,5,60,105.09,40.26,0.43,2.35
372,U1517,C,18,H,5,61,105.1,39.13,0.19,2.49
372,U1517,C,18,H,5,62,105.11,41.34,0.4,0.45
372,U1517,C,18,H,5,63,105.12,45.96,1.06,-0.57
372,U1517,C,18,H,5,64,105.13,39.85,0.6,2.42
372,U1517,C,18,H,5,65,105.14,41.26,0.53,1.67
372,U1517,C,18,H,5,66,105.15,37.77,0.47,1.71
372,U1517,C,18,H,5,67,105.16,38.66,0.65,1.47
372,U1517,C,18,H,5,68,105.17,35.91,0.87,1.19
372,U1517,C,18,H,5,69,105.18,40.49,1.29,-0.93
372,U1517,C,18,H,5,70,105.19,37.09,1.08,0.67
372,U1517,C,18,H,5,71,105.2,44.8,1.22,0.65
372,U1517,C,18,H,5,72,105.21,44.55,0.93,-0.35
372,U1517,C,18,H,5,73,105.22,42.33,1.02,0.56
372,U1517,C,18,H,5,74,105.23,41.44,1.15,-0.91
372,U1517,C,18,H,5,75,105.24,42.33,1.21,0.1
372,U1517,C,18,H,6,2,105.28,38.27,1.27,-3.78
372,U1517,C,18,H,6,3,105.29,37.17,1.33,-1.05
372,U1517,C,18,H,6,4,105.3,36.24,1.16,-3.17
372,U1517,C,18,H,6,5,105.31,40.63,0.64,1.96
372,U1517,C,18,H,6,6,105.32,42.05,0.76,1
372,U1517,C,18,H,6,7,105.33,39.29,0.66,1.32
372,U1517,C,18,H,6,8,105.34,38.94,0.49,1.29
372,U1517,C,18,H,6,9,105.35,39.34,0.75,1.32
372,U1517,C,18,H,6,10,105.36,42.23,0.82,0.02
372,U1517,C,18,H,6,11,105.37,42.71,1.11,2.77
372,U1517,C,18,H,6,12,105.38,40.04,0.62,1.72
372,U1517,C,18,H,6,13,105.39,41.3,0.79,0.93
372,U1517,C,18,H,6,14,105.4,39.25,0.78,2.53
372,U1517,C,18,H,6,15,105.41,38.76,0.89,1.13
372,U1517,C,18,H,6,16,105.42,32.7,1.25,1.2
372,U1517,C,18,H,6,17,105.43,37.76,0.95,1.37
372,U1517,C,18,H,6,18,105.44,31.11,1.35,-1.35
372,U1517,C,18,H,6,19,105.45,27.13,1.67,-1.48
372,U1517,C,18,H,6,20,105.46,35.39,1.41,-0.66
372,U1517,C,18,H,6,21,105.47,32.57,1.07,1.34
372,U1517,C,18,H,6,22,105.48,38.32,1.19,0.62
372,U1517,C,18,H,6,23,105.49,32.03,0.57,-0.29
372,U1517,C,18,H,6,24,105.5,39.95,0.58,2.16
372,U1517,C,18,H,6,25,105.51,40.48,0.28,1.97
372,U1517,C,18,H,6,26,105.52,39.79,0.53,2.66
372,U1517,C,18,H,6,27,105.53,40.35,0.48,2.16
372,U1517,C,18,H,6,28,105.54,41.93,0.66,-0.03
372,U1517,C,18,H,6,29,105.55,40.71,0.55,1.68
372,U1517,C,18,H,6,30,105.56,41.04,0.62,2.07
372,U1517,C,18,H,6,31,105.57,41.96,0.76,0.86
372,U1517,C,18,H,6,32,105.58,41.97,0.8,1.03
372,U1517,C,18,H,6,33,105.59,39.2,0.65,2.9
372,U1517,C,18,H,6,34,105.6,39.31,0.89,2.48
372,U1517,C,18,H,6,35,105.61,40.02,0.58,1.39
372,U1517,C,18,H,6,36,105.62,34.71,1.81,3.3
372,U1517,C,18,H,6,37,105.63,40.66,0.86,0.8
372,U1517,C,18,H,6,38,105.64,38.57,1.24,0.27
372,U1517,C,18,H,6,39,105.65,52.95,2.65,-5.49
372,U1517,C,18,H,6,40,105.66,48.1,9.92,-2.18
372,U1517,C,18,H,6,41,105.67,52.21,7.2,-3.77
372,U1517,C,18,H,6,42,105.68,55.49,3.03,-6.06
372,U1517,C,18,H,6,43,105.69,31.28,1.92,0.72
372,U1517,C,18,H,6,44,105.7,35.52,1.7,-2.66
372,U1517,C,18,H,6,45,105.71,39.58,1.53,-2.05
372,U1517,C,18,H,6,46,105.72,38.93,1.64,-1.54
372,U1517,C,18,H,6,47,105.73,39.47,1.3,-1.66
372,U1517,C,18,H,6,48,105.74,37.17,1.39,-1.76
372,U1517,C,18,H,6,49,105.75,37.02,1.33,-1.44
372,U1517,C,18,H,6,50,105.76,38.85,1.35,0.64
372,U1517,C,18,H,6,51,105.77,40.32,1.63,-0.08
372,U1517,C,18,H,6,52,105.78,40.65,1.99,-0.41
372,U1517,C,18,H,6,53,105.79,43.15,0.7,0.59
372,U1517,C,18,H,6,54,105.8,41.38,1.33,0.57
372,U1517,C,18,H,6,55,105.81,41.43,1.13,1
372,U1517,C,18,H,6,56,105.82,42.82,1.05,0.07
372,U1517,C,18,H,6,57,105.83,40.44,0.88,-2.71
372,U1517,C,18,H,6,58,105.84,41.05,1.35,0.52
372,U1517,C,18,H,6,59,105.85,39.95,1.31,-1.49
372,U1517,C,18,H,6,60,105.86,32.64,1.08,-0.51
372,U1517,C,18,H,6,61,105.87,36.87,1.21,1.02
372,U1517,C,18,H,6,62,105.88,38.79,2.16,-0.11
372,U1517,C,18,H,6,63,105.89,40.99,0.62,0.84
372,U1517,C,18,H,6,64,105.9,41.24,0.5,0.16
372,U1517,C,18,H,6,65,105.91,32.86,1.56,4.16
372,U1517,C,18,H,6,66,105.92,44.49,0.99,0.44
372,U1517,C,18,H,6,67,105.93,43.84,0.78,1.65
372,U1517,C,18,H,6,68,105.94,43.19,0.73,-1.69
372,U1517,C,18,H,6,69,105.95,41.25,0.48,0.76
372,U1517,C,18,H,6,70,105.96,40.34,1.03,-0.25
372,U1517,C,18,H,6,71,105.97,40.04,1.25,-0.27
372,U1517,C,18,H,6,72,105.98,40.45,1.24,-1.09
372,U1517,C,18,H,6,73,105.99,41.45,1.62,-1.35
372,U1517,C,18,H,7,2,106.13,42.36,1.37,-2.92
